file,cortar_extremidades,pre_processamento,contaminacao,best_n_components,rmse_cal,rmsecv,rmse_test,RPD,RER,r2_cal,r2_cv,r2_test,start_index,end_index
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.11,8,9.31,9.74,9.26,3.66,10.8,0.92,0.91,0.93,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.09,9,9.93,10.36,8.62,3.95,11.6,0.91,0.9,0.94,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,10,8.72,9.24,9.94,3.41,10.06,0.93,0.92,0.92,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.14,10,7.98,8.81,11.1,3.05,9.01,0.94,0.92,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.06,8,13.49,14.45,16.61,2.06,6.02,0.84,0.81,0.78,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.03,2,32.03,32.29,34.66,0.97,2.89,0.04,0.01,0.05,20,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,9,8.46,9.38,8.39,4.05,11.92,0.94,0.92,0.94,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,7,7.01,7.11,8.8,3.81,11.37,0.96,0.94,0.93,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,6.85,7.48,9.12,3.66,10.97,0.96,0.95,0.93,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.11,8,8.93,9.54,9.28,3.58,10.78,0.93,0.91,0.92,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.09,6,8.8,9.69,7.01,4.77,14.26,0.93,0.91,0.96,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,10,8.72,9.24,9.94,3.41,10.06,0.93,0.92,0.92,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.06,6,14.38,14.96,17.24,1.97,5.8,0.81,0.79,0.76,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.14,10,7.78,8.87,11.67,2.88,8.57,0.95,0.93,0.88,40,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.16,8,13.92,15.05,14.88,2.24,6.72,0.83,0.79,0.8,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.12,8,7.28,8.62,10.98,3.02,9.11,0.95,0.93,0.89,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,8.09,8.79,9.45,3.59,10.58,0.94,0.92,0.93,10,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,10,8.21,8.75,9.57,3.55,10.45,0.94,0.93,0.92,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.09,6,8.8,9.69,7.01,4.77,14.26,0.93,0.91,0.96,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,10,11.01,13.42,14.65,2.32,6.83,0.89,0.83,0.82,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,8.42,8.98,9.74,3.48,10.26,0.93,0.92,0.93,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,10,8.72,9.24,9.94,3.41,10.06,0.93,0.92,0.92,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,9,7.51,8.02,9.28,3.64,10.77,0.95,0.94,0.93,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.12,7,8.56,9.66,9.03,3.67,11.07,0.93,0.91,0.93,60,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.1,8,7.68,8.21,11.26,2.97,8.88,0.95,0.94,0.89,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.06,8,13.71,14.55,15.71,2.17,6.37,0.83,0.8,0.81,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.01,10,8.66,9.6,10.34,3.28,9.67,0.93,0.92,0.91,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.09,6,8.8,9.69,7.01,4.77,14.26,0.93,0.91,0.96,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,8.42,8.98,9.74,3.48,10.26,0.93,0.92,0.93,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.12,10,6.61,8.55,10.86,3.1,9.21,0.96,0.93,0.89,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,10,6.91,7.77,10.3,3.27,9.71,0.96,0.94,0.91,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,8,7.56,8.36,8.59,3.96,11.65,0.95,0.94,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.01,10,8.66,9.6,10.34,3.28,9.67,0.93,0.92,0.91,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.1,5,14.77,15.14,16.24,2.08,6.16,0.81,0.79,0.77,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,8,7.84,8.24,7.64,4.43,13.09,0.94,0.93,0.96,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,7.35,7.79,10.09,3.38,9.92,0.95,0.94,0.92,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,9,8.9,9.37,10.79,3.15,9.27,0.93,0.92,0.9,10,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,10,7.97,8.7,9.41,3.55,10.63,0.94,0.92,0.93,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,8.68,9.72,8.86,3.83,11.29,0.93,0.91,0.94,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,8,8.7,9.38,8.33,4.05,12.0,0.93,0.92,0.94,40,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,8,8.25,8.84,6.61,5.08,15.13,0.94,0.92,0.96,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.03,5,8.9,9.48,8.27,4.1,12.1,0.93,0.91,0.95,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,7.26,8.14,9.02,3.76,11.08,0.95,0.94,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,9,8.59,9.59,9.84,3.45,10.17,0.93,0.92,0.92,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,8.52,9.2,8.69,3.9,11.5,0.93,0.92,0.94,40,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,9,9.16,10.04,8.1,4.18,12.35,0.92,0.91,0.95,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,7.35,7.79,10.09,3.38,9.92,0.95,0.94,0.92,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,6,9.04,10.01,9.34,3.49,10.71,0.92,0.89,0.92,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,9,8.9,9.37,10.79,3.15,9.27,0.93,0.92,0.9,10,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.12,10,6.61,8.55,10.86,3.1,9.21,0.96,0.93,0.89,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.03,6,29.46,31.6,42.78,0.79,2.34,0.19,0.06,-0.42,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,9,9.42,10.38,10.68,3.18,9.36,0.92,0.9,0.91,10,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.03,10,7.29,8.95,9.16,3.71,10.92,0.95,0.92,0.94,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,7,7.66,7.86,6.98,4.72,14.32,0.94,0.93,0.96,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,8.42,8.98,9.74,3.48,10.26,0.93,0.92,0.93,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,9,7.39,8.41,8.64,3.89,11.58,0.95,0.93,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,8.52,9.2,8.69,3.9,11.5,0.93,0.92,0.94,40,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,9,8.59,9.59,9.84,3.45,10.17,0.93,0.92,0.92,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,7.35,7.79,10.09,3.38,9.92,0.95,0.94,0.92,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,8,7.87,8.18,9.43,3.56,10.6,0.94,0.93,0.93,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,8,9.4,9.96,10.64,3.19,9.4,0.92,0.9,0.91,10,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.11,4,30.05,31.23,32.02,1.07,3.12,0.21,0.13,0.18,30,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,4,30.21,31.11,33.01,1.0,3.03,0.15,0.09,0.05,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.13,5,26.14,27.5,31.37,1.09,3.19,0.4,0.33,0.18,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,7,6.59,6.63,9.66,3.33,10.36,0.96,0.95,0.91,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.03,5,8.9,9.48,8.27,4.1,12.1,0.93,0.91,0.95,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.06,1,32.71,33.11,35.52,0.95,2.82,0.01,-0.02,0.0,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,7.26,8.14,9.02,3.76,11.08,0.95,0.94,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.2,6,8.12,9.71,10.81,2.99,9.25,0.94,0.9,0.89,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.12,1,31.96,32.24,34.04,0.98,2.94,0.07,0.04,-0.01,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,9,8.59,9.59,9.84,3.45,10.17,0.93,0.92,0.92,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.16,10,9.36,10.69,7.93,4.24,12.61,0.92,0.89,0.95,10,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,7,7.73,7.98,8.16,4.17,12.26,0.94,0.93,0.95,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.19,6,5.9,5.78,10.29,3.08,9.72,0.96,0.96,0.9,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,4,30.21,31.11,33.01,1.0,3.03,0.15,0.09,0.05,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.0,8,8.13,8.56,11.12,3.05,8.99,0.94,0.93,0.9,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.04,8,8.18,8.84,9.56,3.54,10.46,0.94,0.92,0.93,50,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.03,5,8.9,9.48,8.27,4.1,12.1,0.93,0.91,0.95,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,10,9.69,10.67,10.15,3.34,9.85,0.92,0.89,0.91,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.01,8,11.33,12.1,13.17,2.58,7.59,0.89,0.87,0.86,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.12,8,6.76,6.89,9.26,3.54,10.8,0.96,0.95,0.92,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,7,12.18,12.76,15.12,2.24,6.61,0.87,0.85,0.82,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.04,8,8.33,8.89,9.77,3.47,10.23,0.93,0.92,0.93,20,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.19,6,5.9,5.78,10.29,3.08,9.72,0.96,0.96,0.9,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.0,8,8.13,8.56,11.12,3.05,8.99,0.94,0.93,0.9,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,5,30.68,32.39,31.08,1.12,3.22,0.2,0.1,0.22,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.2,5,8.72,9.57,10.24,3.23,9.76,0.93,0.91,0.91,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.11,1,32.27,32.56,34.16,0.98,2.93,0.03,0.01,0.03,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.06,6,14.57,15.05,16.31,2.1,6.13,0.81,0.79,0.79,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,10,8.0,8.82,7.97,4.27,12.55,0.94,0.93,0.95,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,9,13.53,15.13,16.04,2.11,6.23,0.83,0.79,0.79,0,110
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.01,10,7.76,8.68,8.68,3.91,11.52,0.95,0.93,0.94,50,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.12,1,31.96,32.24,34.04,0.98,2.94,0.07,0.04,-0.01,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.03,5,8.9,9.48,8.27,4.1,12.1,0.93,0.91,0.95,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.17,10,7.58,8.29,10.06,3.33,9.94,0.95,0.94,0.91,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,9,7.33,8.19,8.41,4.04,11.9,0.95,0.94,0.94,50,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.12,10,7.91,8.51,8.4,4.02,11.91,0.95,0.93,0.94,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.1,9,10.18,11.21,10.35,3.22,9.66,0.9,0.88,0.91,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.19,6,5.9,5.78,10.29,3.08,9.72,0.96,0.96,0.9,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.06,10,11.33,14.9,14.8,2.29,6.76,0.88,0.78,0.82,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,9,13.53,15.13,16.04,2.11,6.23,0.83,0.79,0.79,0,110
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,5,30.68,32.39,31.08,1.12,3.22,0.2,0.1,0.22,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.11,4,31.76,32.8,32.98,1.04,3.03,0.12,0.04,0.11,0,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,9,11.37,14.85,14.47,2.31,6.91,0.88,0.78,0.82,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,8,7.36,8.01,8.62,3.94,11.6,0.95,0.94,0.94,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.12,10,8.31,9.1,10.29,3.3,9.72,0.94,0.92,0.91,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.17,10,7.02,7.84,10.09,3.31,9.91,0.96,0.94,0.91,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.18,10,6.29,6.85,8.7,3.84,11.5,0.96,0.95,0.94,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.19,6,5.9,5.78,10.29,3.08,9.72,0.96,0.96,0.9,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,9,11.37,14.85,14.47,2.31,6.91,0.88,0.78,0.82,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.12,10,9.29,10.51,10.05,3.38,9.95,0.93,0.9,0.91,80,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.11,4,31.76,32.8,32.98,1.04,3.03,0.12,0.04,0.11,0,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.1,9,8.05,8.76,10.11,3.32,9.9,0.94,0.93,0.91,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,8,7.08,7.4,8.53,3.93,11.72,0.95,0.95,0.94,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,8,7.36,8.01,8.62,3.94,11.6,0.95,0.94,0.94,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.18,10,6.29,6.85,8.7,3.84,11.5,0.96,0.95,0.94,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.12,8,7.39,7.62,8.03,4.15,12.45,0.95,0.94,0.94,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,10,9.71,10.57,8.17,4.16,12.24,0.92,0.89,0.94,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.14,10,8.52,9.02,8.86,3.8,11.29,0.93,0.92,0.93,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.12,10,9.29,10.51,10.05,3.38,9.95,0.93,0.9,0.91,80,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.19,9,4.68,5.11,11.18,2.84,8.95,0.98,0.97,0.89,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.01,9,8.05,8.66,8.52,3.98,11.73,0.94,0.93,0.94,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,6,8.85,10.17,7.82,4.17,12.8,0.92,0.89,0.95,0,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.11,1,32.27,32.56,34.16,0.98,2.93,0.03,0.01,0.03,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.09,4,28.24,29.21,26.39,1.29,3.79,0.31,0.25,0.4,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.01,7,8.69,10.06,11.12,3.05,8.99,0.93,0.91,0.9,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,8,7.36,8.01,8.62,3.94,11.6,0.95,0.94,0.94,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,9,8.17,8.85,9.3,3.63,10.75,0.94,0.93,0.92,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,8,8.28,8.97,10.38,3.16,9.64,0.94,0.92,0.9,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,5,6.52,7.31,12.14,2.71,8.24,0.96,0.94,0.87,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,8.46,9.43,8.23,4.13,12.15,0.94,0.92,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.12,10,8.56,9.36,9.45,3.61,10.59,0.94,0.92,0.92,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.19,8,6.99,7.52,11.64,2.74,8.59,0.95,0.94,0.88,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.01,5,8.35,9.1,8.98,3.78,11.14,0.94,0.93,0.93,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.11,6,25.35,27.38,27.96,1.22,3.58,0.43,0.33,0.35,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.09,6,31.13,33.54,32.8,1.02,3.05,0.14,-0.01,0.05,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,7,29.59,32.97,34.29,1.0,2.92,0.25,0.06,0.03,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.01,8,8.03,8.58,8.76,3.87,11.41,0.94,0.93,0.94,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,8,7.65,8.78,7.93,4.22,12.61,0.95,0.93,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,10,8.12,8.6,8.98,3.76,11.14,0.94,0.93,0.93,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.07,1,33.13,33.47,34.53,0.99,2.9,0.06,0.03,-0.01,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,8,8.68,9.35,7.79,4.17,12.84,0.93,0.91,0.95,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.12,10,8.51,9.36,10.57,3.2,9.46,0.94,0.92,0.9,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.03,10,8.04,8.66,9.23,3.67,10.83,0.94,0.93,0.93,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,7,7.72,9.11,10.87,3.06,9.2,0.95,0.92,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,8,8.58,9.31,9.83,3.45,10.17,0.93,0.92,0.92,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,10,8.28,9.01,7.88,4.25,12.69,0.94,0.92,0.95,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,9,8.46,9.43,8.23,4.13,12.15,0.94,0.92,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.12,8,6.79,7.05,9.44,3.47,10.59,0.96,0.95,0.92,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,10,7.35,8.27,10.05,3.25,9.95,0.95,0.93,0.91,60,190
